timesteps,iterations,reward_mean,value_loss,policy_loss,entropy,clip_frac,kl
NA,NA,,9.878815841674804,-0.0010665607172995807,-2.5751903533935545,0.02431640625,0.006359149
NA,NA,,11.222779560089112,-0.0015448231133632362,-2.5745320558547973,0.0025390625,0.0034176768
NA,NA,,10.599009704589843,0.00022755736717954277,-2.5743336200714113,0.00263671875,0.002688909
NA,NA,,10.338061904907226,-0.0012969904812052846,-2.5746776342391966,0.0060546875,0.0048165233
NA,NA,,11.15190601348877,-0.00012332031037658452,-2.576175308227539,9.765625e-05,0.0011900004
NA,NA,,10.306139087677002,-0.0002210212405771017,-2.580517578125,0.0,0.0011303413
NA,NA,,10.554848766326904,-0.00026592081412672995,-2.583192729949951,0.00673828125,0.0043458305
NA,NA,,10.708054065704346,-0.0009712477680295706,-2.5881832361221315,0.0076171875,0.0048680915
NA,NA,,9.934412097930908,4.671171773225069e-05,-2.593990993499756,0.0,0.001155677
NA,NA,,9.996032333374023,-0.0029360685730352998,-2.599243950843811,0.02021484375,0.008696571
NA,NA,,9.803023338317871,0.00030528702773153783,-2.6023873329162597,0.00068359375,0.0021328256
NA,NA,,,,,,
NA,NA,,10.570302867889405,-0.0024988198187202216,-2.6061574935913088,0.01259765625,0.0062434254
NA,NA,,10.517145252227783,-7.775801932439209e-05,-2.606248307228088,0.026953125,0.006340856
NA,NA,,10.26604928970337,-6.25943997874856e-05,-2.604879951477051,0.0,0.00028718688
NA,NA,,10.502002239227295,-0.0016767044086009263,-2.602312970161438,0.03115234375,0.008274917
NA,NA,,11.079706001281739,-0.0007646605605259538,-2.5994903564453127,0.00029296875,0.002321743
NA,NA,,10.928387928009034,-1.431345008313656e-05,-2.5965092897415163,0.0,0.001427226
NA,NA,,10.374715042114257,-0.0012717480305582285,-2.5936030626296995,0.00146484375,0.0034701242
NA,NA,,10.650805187225341,0.00043019007425755263,-2.5921871185302736,0.0,0.00024282356
NA,NA,,10.90766429901123,-0.0010923572117462754,-2.591697406768799,0.00263671875,0.0034572799
NA,NA,,10.834440422058105,-0.001566149527207017,-2.5897170066833497,0.03544921875,0.007981571
NA,NA,,10.05623779296875,-0.001626946683973074,-2.5879478454589844,0.00830078125,0.005627701
NA,NA,,10.797795677185059,-0.0012822641991078853,-2.5882016897201536,0.03349609375,0.00798078
NA,NA,,10.059531688690186,-0.0013502186629921198,-2.587031364440918,0.02685546875,0.007853443
NA,NA,,10.74304370880127,-0.003097167983651161,-2.5881353616714478,0.03095703125,0.009298349
NA,NA,,11.002461910247803,-0.0003342588664963841,-2.5896355390548704,0.0,0.0019145686
NA,NA,,10.992243766784668,-0.0020319717936217786,-2.589417052268982,0.0515625,0.009556371
NA,NA,,11.569209098815918,-0.0007650236133486032,-2.5879824638366697,0.0033203125,0.0040860805
NA,NA,,10.157319068908691,-0.00019545392133295535,-2.5859506607055662,0.00107421875,0.0027593276
NA,NA,,,,,,
NA,NA,,11.201139450073242,-0.0014000547584146262,-2.584023594856262,0.01904296875,0.006127818
NA,NA,,10.943131637573241,-0.00012838547118008137,-2.583712911605835,0.0,0.00046288501
NA,NA,,10.824692726135254,-0.0042210080660879615,-2.5824459314346315,0.05048828125,0.012338493
NA,NA,,10.49717836380005,-0.00042176670394837855,-2.582920694351196,0.001171875,0.0028617983
NA,NA,,9.785718727111817,-0.0012069951044395566,-2.5814074277877808,0.001953125,0.00326619
NA,NA,,9.690184783935546,-0.003612324735149741,-2.578529381752014,0.05986328125,0.012814948
NA,NA,,10.674414920806885,-0.000836056109983474,-2.573907256126404,0.0005859375,0.0029381712
NA,NA,,10.981038856506348,-0.001167680835351348,-2.5681013584136965,0.0025390625,0.0039089
NA,NA,,9.964731788635254,-0.0019029206596314907,-2.566858100891113,0.066796875,0.010218291
NA,NA,,11.268614864349365,-0.004230181081220507,-2.5677804470062258,0.04765625,0.012600053
NA,NA,,10.242815971374512,0.0003143438836559653,-2.5682135105133055,0.0,0.00018263562
NA,NA,,10.546611404418945,-0.0011640300741419195,-2.5673622846603394,0.03984375,0.008559646
NA,NA,,10.858620262145996,-0.00045513270888477566,-2.5680429935455322,9.765625e-05,0.0012000767
NA,NA,,10.530228424072266,-0.002479640953242779,-2.570326042175293,0.03427734375,0.009909556
NA,NA,,10.831852340698243,-0.0018700613407418131,-2.5725424528121947,0.03271484375,0.0081115505
NA,NA,,10.532794666290282,-0.0010001572081819177,-2.571712017059326,0.0015625,0.002995898
NA,NA,,10.661036682128906,0.00028004588093608616,-2.571166920661926,0.0,0.0010974514
NA,NA,,10.800654411315918,-0.0016273888060823083,-2.5693421363830566,0.00625,0.0051302463
NA,NA,,10.684813690185546,-0.00041058540809899566,-2.5653456449508667,0.01494140625,0.005125416
NA,NA,,,,,,
NA,NA,,10.097239971160889,-0.0021694176830351353,-2.562195658683777,0.0583984375,0.009347775
NA,NA,,9.768330669403076,-0.0014298170804977416,-2.5644968509674073,0.0109375,0.0061085187
NA,NA,,11.459550380706787,-0.00018950249068439007,-2.5674431562423705,0.00576171875,0.0039039354
NA,NA,,11.023930168151855,-0.0016064235707744956,-2.5679860591888426,0.0109375,0.0058701914
NA,NA,,10.84207525253296,4.077097401022911e-06,-2.5681132555007933,0.00234375,0.0032890374
NA,NA,,10.33293399810791,-0.001383175142109394,-2.571058654785156,0.01875,0.0074029444
NA,NA,,10.358800601959228,-0.0018563521327450872,-2.573863649368286,0.01318359375,0.007079889
NA,NA,,9.547009754180909,-0.0007379543036222458,-2.5738707780838013,0.01513671875,0.005693262
NA,NA,,11.11807804107666,-0.0020821148762479426,-2.574197793006897,0.00634765625,0.004508428
NA,NA,,10.348443984985352,0.00021937023848295212,-2.575724458694458,9.765625e-05,0.0015346742
